# Probe Set ID	Gene Symbol
17063845	TRPV6 
17063922	OR6W1P 
17063945	LOC100507507 
17063948	EPHA1 
17063975	CTAGE6P 
17063977	LOC154761 
17063981	FAM115A 
17063996	ARHGEF35 
17064002	OR2A20P  
17064020	OR2A7 
17064036	CTAGE15P  
17064054	TPK1 
17064103	LOC100507558 
17064105	EZH2 
17064135	PDIA4 
17064174	ZNF777 
17064185	ZNF746 
17064197	ZNF767 
17064220	ATP6V0E2-AS1 
17064235	ACTR3C 
17064251	RARRES2 
17064269	GIMAP6 
17064285	TMEM176B 
17064325	ATG9B 
17064360	CDK5 
17064379	SLC4A2 
17064382	FASTK 
17064407	TMUB1 
17064459	ABCF2 
17064512	WDR86 
17064542	MIR3907 
17064544	RHEB 
17064562	PRKAG2 
17064603	MLL3 
17064724	PAXIP1 
17064800	LOC100506302 
17064854	LMBR1 
17064939	NCAPG2 
17064984	ESYT2 
17065064	ZNF596 
17065084	FBXO25 
17065158	CLN8 
17065171	MIR596 
17065173	ARHGEF10 
17065292	MCPH1 
17065313	AGPAT5 
17065330	MIR4659A 
17065347	FAM90A7P 
17065352	FAM90A7P 
17065357	FAM90A7P 
17065362	FAM90A7P 
17065367	FAM90A20P 
17065372	DEFB109P1B 
17065398	FAM90A7P 
17065403	FAM90A7P 
17065408	FAM90A7P 
17065413	FAM90A7P 
17065418	FAM90A10P 
17065423	FAM90A10P 
17065513	CLDN23 
17065525	ERI1 
17065583	TNKS 
17065630	MIR597 
17065632	MSRA 
17065709	MTMR9 
17065726	SLC35G4  
17065811	FDFT1 
17065882	LOC100506990 
17065940	C8orf48 
17065958	TUSC3 
17065992	EFHA2 
17066018	ZDHHC2 
17066036	VPS37A 
17066065	SLC7A2 
17066083	PDGFRL 
17066097	RN5S256 
17066118	PCM1 
17066183	NAT1 
17066224	SH2D4A 
17066246	INTS10 
17066302	ATP6V1B2 
17066381	XPO7 
17066420	NPM2 
17066446	EPB49 
17066474	FAM160B2 
17066523	BMP1 
17066561	POLR3D 
17066601	SLC39A14 
17066627	PPP3CC 
17066650	SORBS3 
17066694	PDLIM2 
17066718	C8orf58 
17066733	KIAA1967 
17066791	RHOBTB2 
17066815	TNFRSF10C 
17066845	CHMP7 
17066866	R3HCC1 
17066897	SLC25A37 
17066921	ADAM28 
17067031	DOCK5 
17067102	CDCA2 
17067133	RN5S258 
17067135	PPP2R2A 
17067170	BNIP3L 
17067190	DPYSL2 
17067231	PTK2B 
17067314	SCARA3 
17067326	MIR3622A 
16674185	FAM5B 
17067363	ELP3 
17067393	PNOC 
17067410	FZD3 
17067424	EXTL3 
17067459	HMBOX1 
17067534	LOC100653229 
17067537	LEPROTL1 
17067553	DCTN6 
17067566	RBPMS 
17067613	UBXN8 
17067632	WRN 
17067755	MAK16 
17067771	SNORD13 
17067890	ZNF703 
17067902	ERLIN2 
17067926	PROSC 
17067941	GPR124 
17067963	EIF4EBP1 
17067970	ASH2L 
17068003	BAG4 
17068014	DDHD2 
17068093	TACC1 
17068139	PLEKHA2 
17068158	HTRA4 
17068170	ADAM9 
17068202	ADAM32 
17068296	IDO1 
17068349	C8orf4 
17068376	GOLGA7 
17068398	AGPAT6 
17068462	IKBKB 
17068510	POLB 
17068541	VDAC3 
17068560	C8orf40 
17068582	HOOK3 
17068609	FNTA 
17068636	SGK196 
17068642	HGSNAT 
17068714	LOC100505775 
17068724	KIAA0146 
17068782	MCM4 
17068814	UBE2V2 
17068956	MRPL15 
17068972	SOX17 
17069045	TGS1 
17069063	LYN 
17069087	CHCHD7 
17069173	T1560 
17069177	FAM110B 
17069194	UBXN2B 
17069212	SDCBP 
17069250	RAB2A 
17069272	CHD7 
16779085	RCBTB1 
17069412	YTHDF3 
17069481	MTFR1 
17069521	TRIM55 
17069535	LOC100505659 
17069545	RRS1 
17069550	ADHFE1 
17069577	C8orf46 
17069605	SGK3 
17069677	CSPP1 
17069716	RN5S268 
17069728	PREX2 
16937855	FBLN2 
17069989	TERF1 
17070013	RDH10 
17070050	TMEM70 
17070061	LY96 
17070082	GDAP1 
16835374	NFE2L1 
17070120	CRISPLD1 
17070229	ZC2HC1A 
17070249	STMN2 
17070273	ZBTB10 
17070307	FABP5 
17070331	CHMP4C 
17070381	LRRCC1 
17070408	E2F5 
17070456	CA2 
17070478	REXO1L2P 
17070514	WWP1 
17070549	CPNE3 
17070634	RIPK2 
16886625	GALNT13 
17070665	DECR1 
17070737	OTUD6B 
17070769	SLC26A7 
17070771	SLC26A7 
17070832	RN5S274 
17070837	FAM92A1 
17070871	RBM12B-AS1 
17070878	TMEM67 
17070949	ESRP1 
17070972	DPY19L4 
17070998	INTS8 
17071084	MIR3150A 
17071086	PLEKHF2 
17071119	PTDSS1 
17071144	SDC2 
17071162	CPQ 
17071188	MTDH 
17071208	LAPTM4B 
17071218	MATN2 
17071259	C8orf47 
17071289	KCNS2 
17071298	OSR2 
17071321	VPS13B 
17071404	POLR2K 
16693474	S100A16 
17071497	GRHL2 
17071584	ATP6V1C1 
17071620	MIR3151 
17071625	FZD6 
17071640	CTHRC1 
17071651	DCAF13 
17071776	OXR1 
17071820	EMC2 
17071855	ENY2 
17071953	EBAG9 
17072084	MED30 
17072110	COLEC10 
17072125	MAL2 
16676183	ATP2B4 
17072162	COL14A1 
17072222	LOC100506980 
17072225	MTBP 
17072295	ZHX2 
17072313	WDR67 
17072375	WDYHV1 
17072404	FAM91A1 
17072489	TRMT12 
17072498	RNF139 
17072506	NDUFB9 
17072552	SQLE 
17072577	KIAA0196-AS1 
17072580	NSMCE2 
17072669	MYC 
17072721	MIR1205 
17072766	EFR3A 
17072799	PHF20L1 
17072920	WISP1 
17072943	ZFAT-AS1 
17072979	KHDRBS3 
17073054	CHRAC1 
17073066	RN5S278 
17073078	DENND3 
17073146	PTP4A3 
17073213	PSCA 
17073220	LY6K 
17073234	THEM6 
17073259	LY6E 
17073276	C8orf31 
17073290	GPIHBP1 
17073370	GSDMD 
17073402	EEF1D 
17073405	TIGD5 
17073408	ZNF623 
17073477	LOC100128338 
17073495	GRINA 
17073527	EXOSC4 
17073537	GPAA1 
17073565	CYC1 
17073577	MAF1 
17073630	FAM203B  
17073644	HEATR7A 
17073708	FAM203A 
17073721	HEATR7A 
17073739	HEATR7A 
17073754	SCXA  
17073759	HSF1 
17073785	SLC52A2 
17073801	ADCK5 
17073824	LOC100287098 
17073833	KIFC2 
17073908	MFSD3 
17073919	LRRC14 
17073961	ZNF7 
17073988	TMED10P1 
17073994	C8orf33 
17074010	LOC100653358  
17074015	RPL23AP53 
17074029	C8orf42 
17074036	ERICH1 
17074062	LOC389607 
17074259	ANGPT2 
17074282	MIR4659B 
17074296	DEFB1 
17074305	DEFA4 
17074313	DEFA1B  
17074318	DEFT1P 
17074322	DEFA1B  
17074327	DEFT1P 
17074361	DEFB4B  
17074400	FAM90A7P 
17074427	DEFB109P1B 
17074449	SGK223 
17074474	MFHAS1 
17074488	RNU7-55P 
17074490	PPP1R3B 
17074533	MIR124-1  
17074567	SOX7 
17074571	PINX1 
17074673	CTSB 
17074730	LOC392196  
17074773	DEFB109P1 
17074781	FAM86B2 
17074815	LONRF1 
16685036	ZMYM6NB 
17074966	CNOT7 
17074988	MTMR7 
17075014	MTUS1 
17075060	MIR548V 
17075082	ASAH1 
17075112	PSD3 
17075168	CSGALNACT1 
17075221	LZTS1 
17075271	DOK2 
17075280	NUDT18 
17075287	HR 
17075314	REEP4 
17075360	LOC100507088 
17075395	EGR3 
17075426	TNFRSF10B 
17075448	TNFRSF10D 
17075478	LOXL2 
17075506	ENTPD4 
17075536	NKX3-1 
17075553	STC1 
17075604	KCTD9 
17075650	PNMA2 
17075731	CLU 
17075757	MIR3622B 
17075759	CCDC25 
17075776	PBK 
16856031	ZNF516 
17075829	ZNF395 
17075868	MIR4288 
17075883	INTS9 
17075922	KIF13B 
17075973	DUSP4 
17076009	TMEM66 
17076041	LOC100128750 
17076046	GTF2E2 
17076063	GSR 
17076083	PPP2CB 
17076137	FUT10 
17076273	LOC728024 
17076275	BRF2 
17076285	RAB11FIP1 
17076314	ADRB3 
17076334	LSM1 
17076346	PPAPDC1B 
17076372	WHSC1L1 
17076415	FGFR1 
17076496	TM2D2 
17076609	SFRP1 
17076692	MIR486 
17076694	KAT6A 
16711501	IL2RA 
17076773	SLC20A2 
17076821	THAP1 
17076829	RNF170 
17076861	CEBPD 
17076867	PRKDC 
17077004	SNAI2 
17077051	PCMTD1 
17077135	RB1CC1 
17077171	OPRK1 
17077194	ATP6V1H 
17077222	TCEA1 
17077244	LYPLA1 
17077284	TMEM68 
17077312	RPS20 
17077331	PLAG1 
17077399	IMPAD1 
17077451	NSMAF 
17077502	TOX 
17077525	CA8 
17077594	ASPH 
17077659	GGH 
17077680	TTPA 
16702399	CELF2 
17077760	ARMC1 
17077774	PDE7A 
17077809	CRH 
17077821	LOC100505676 
17077826	MYBL1 
17077848	VCPIP1 
17077854	PTTG3P 
17077888	COPS5 
17077921	ARFGEF1 
17078061	NCOA2 
17078102	TRAM1 
17078121	LACTB2 
17078254	SBSPON 
17078296	STAU2 
17078330	UBE2W 
17078342	TCEB1 
17078415	PEX2 
17078434	IL7 
17078480	MRPS28 
17078493	TPD52 
17078539	ZNF704 
17078558	PAG1 
17078610	IMPA1 
17078633	ZFAND1 
17078651	SNX16 
17078699	C8orf59 
17078756	REXO1L2P 
17078758	REXO1L2P 
17078760	REXO1L2P 
17078762	REXO1L2P 
17078764	REXO1L2P 
17078799	FAM82B 
17078854	GOLGA2P1 
17078870	MMP16 
17078916	NBN 
17078983	TMEM64 
16944798	KALRN 
17079005	TMEM55A 
17079037	RUNX1T1 
17079114	TRIQK 
17079163	FP6628 
17079165	RBM12B 
17079220	RAD54B 
17079248	KIAA1429 
17079284	LOC100288748 
17079293	CCNE2 
17079317	TP53INP1 
17079325	MIR3150B 
17079338	C8orf37 
17079380	MTERFD1 
17079407	TSPYL5 
17079416	RPL30 
17079436	HRSP12 
16791898	CFL2 
17079477	STK3 
17079530	COX6C 
16717962	ARL3 
17079598	RNF19A 
17079633	ANKRD46 
17079672	PABPC1 
17079711	YWHAZ 
17079744	ZNF706 
17079771	LOC100506689 
17079808	RRM2B 
17079830	UBR5 
17079910	KLF10 
17079918	AZIN1 
17079971	SLC25A32 
17080022	LRP12 
17080116	EIF3E 
17080171	NUDCD1 
17080342	TRPS1 
17080387	EIF3H 
17080408	RAD21 
17080450	EXT1 
17002141	HAVCR2 
17080516	ENPP2 
17080559	TAF2 
17080595	DSCC1 
17080614	MRPL13 
17080630	SNTB1 
17080648	HAS2 
17080693	DERL1 
17080721	MIR4663 
17080723	ZHX1-C8ORF76 
17080749	ATAD2 
17080788	FBXO32 
17080853	TMEM65 
17080869	TATDN1 
17080897	MTSS1 
17080946	KIAA0196 
17081002	FAM84B 
17081124	FAM49B 
17081162	ASAP1 
17081215	ASAP1-IT1 
17081323	LRRC6 
16674927	RGL1 
17081401	NDRG1 
17081447	ST3GAL1 
17081473	LOC100507162 
17081483	ZFAT 
17081665	TRAPPC9 
17081706	LOC286109 
17081708	EIF2C2 
17081737	PTK2 
17081829	SLC45A4 
17081850	GPR20 
17081893	TSNARE1 
17081917	ARC 
17081923	JRK 
17081939	LOC100288181 
17081974	LY6D 
17082023	LY6H 
17082083	MAFA 
17082088	ZC3H3 
17082109	C8orf73 
17082132	NAPRT1 
17082157	EEF1D 
17082207	TSTA3 
17082250	FAM83H 
17082263	SCRIB 
17082309	PUF60 
17082336	NRBP2 
17082366	PLEC 
17082416	MIR661 
17082487	SHARPIN 
17082507	BOP1 
17082548	DGAT1 
17082604	CPSF1 
17082653	MIR1234 
17082655	SLC39A4 
17082676	VPS28 
17082700	TONSL 
17082732	CYHR1 
17082752	FOXH1 
17082851	ZNF251 
17082865	ZNF34 
17082873	RPL8 
17082892	LOC100130027 
17082898	COMMD5 
17082935	ZNF250 
17082937	ZNF16 
17082947	ZNF252P 
17082973	MIR1302-11  
17082982	DOCK8 
17083052	KANK1 
17083144	SMARCA2 
17095043	RFK 
17083255	GLIS3-AS1 
17083261	SLC1A1 
17083277	PPAPDC2 
17083282	CDC37L1 
17083295	RCL1 
17083319	JAK2 
17083352	INSL4 
17083357	CD274 
17083370	PDCD1LG2 
17083381	KIAA1432 
17083433	IL33 
17083452	UHRF2 
17083492	KDM4C 
17083614	LURAP1L 
17083647	SNAPC3 
17083672	CCDC171 
17083742	CNTLN 
17083847	RRAGA 
17083855	DENND4C 
17083900	ACER2 
17083915	FOCAD 
17083975	MTAP 
17084097	IFT74 
17084130	TEK 
17084184	ACO1 
17084212	LOC100129250 
17084230	TMEM215 
17084237	DNAJA1 
17084268	CHMP5 
17084280	NFX1 
17084359	TRBV20OR9-2 
17084363	ANXA2P2 
17084368	TRBV23OR9-2 
17084371	TRBV25OR9-2 
17084403	UBE2R2 
17084428	UBAP1 
17084439	NUDT2 
17084493	GALT 
17084523	IL11RA 
17084605	UNC13B 
17084669	RUSC2 
17084685	TESK1 
17084710	CCDC107 
17084736	CREB3 
17084749	RGP1 
17084767	NPR2 
17084796	TMEM8B 
17084821	HRCT1 
17084825	LOC158376 
17084838	RECK 
17084866	GLIPR2 
17084882	CLTA 
17084904	MELK 
17084936	ZCCHC7 
17084966	GRHPR 
17084990	POLR1E 
17085040	TRMT10B 
17085055	DCAF10 
17085082	ALDH1B1 
17085093	FAM201A 
17085187	LOC554249 
17085196	ANKRD20A2 
17085236	CBWD5 
17085271	LOC728034  
17085290	CNTNAP3B 
17085383	FAM27E3 
17085500	LOC100132352 
17085561	CBWD7  
17085595	FOXD4L3 
17085635	PIP5K1B 
17085667	FAM122A 
17085672	FXN 
17085685	TJP2 
17085760	MAMDC2 
17085779	SMC5 
17085817	C9orf85 
17085829	GDA 
17085868	TMC1 
17085901	ANXA1 
16955489	DNASE1L3 
17085975	OSTF1 
17085998	PCSK5 
17086048	GCNT1 
17086074	VPS13A 
17086167	CEP78 
17086193	PSAT1 
17086208	TLE4 
17086314	IDNK 
17086353	RMI1 
17086418	LOC389765 
17086432	NAA35 
17086489	C9orf170 
17086496	DAPK1 
17086537	DAPK1-IT1 
17086540	CTSL1 
17086585	FAM75C1 
17086596	SPIN1 
17086621	C9orf47 
17086634	CKS2 
17086640	SECISBP2 
17086676	GADD45G 
17086708	SYK 
17086784	CENPP 
17086805	ANKRD19P 
17086818	FGD3 
17086852	C9orf89 
17086921	FAM120A 
17086950	PHF2 
17086987	PTPDC1 
17087002	MIRLET7A1 
17087004	MIRLET7F1 
17087006	MIRLET7D 
17087034	HIATL1 
17087057	C9orf3 
17087109	MIR27B 
17087138	ERCC6L2 
17087171	RN5S289 
17087191	HABP4 
17087211	LOC100132781 
17087214	LOC441454 
17087216	FAM22G 
17087308	TDRD7 
17087329	TMOD1 
17087343	NCBP1 
17087380	ANP32B 
17087430	COL15A1 
17087480	TGFBR1 
17087498	SEC61B 
17087508	KRT8P11 
17087535	STX17 
17087555	INVS 
17087588	TMEFF1 
17087633	ZNF189 
17087647	RNF20 
17087716	SMC2 
17087758	NIPSNAP3A 
17087768	NIPSNAP3B 
17087790	SLC44A1 
17087836	FKTN 
17087861	TMEM38B 
17087900	ZNF462 
17087933	RAD23B 
17088006	PALM2-AKAP2 
17088084	DNAJC25 
17088100	UGCG 
17088122	RN5S295 
17088124	HSDL2 
17088148	SNX30 
17088159	FAM225A 
17088164	SLC31A2 
17088173	SLC31A1 
17088185	PRPF4 
17088320	COL27A1 
17088401	ATP6V1G1 
17088408	C9orf91 
17088462	PAPPA 
17088511	TRIM32 
16856906	S1PR4 
17088579	LOC253039 
17088589	CNTRL 
17088652	GSN 
17088701	DAB2IP 
17088760	PTGS1 
17088826	OR5C1 
17088838	RABGAP1 
17088881	GPR21 
17088916	LHX2 
17088929	NEK6 
17088957	LOC100129034 
17088959	GPR144 
17088991	MIR181A2HG 
17088995	MIR181A2 
17088997	MIR181B2 
17088999	LOC100505607 
17089027	ARPC5L 
17089037	RABEPK 
17089056	GAPVD1 
17089119	PBX3 
17089147	FAM125B 
17089174	LMX1B 
17089185	LOC100505986 
17089188	ZBTB43 
17089194	ZBTB34 
17089198	RALGPS1 
17089291	SLC2A8 
17089315	ZNF79 
17089324	LRSAM1 
17089371	STXBP1 
17089446	CDK9 
17089460	FPGS 
17089502	SLC25A25 
17089525	LCN2 
17089542	C9orf16 
17089549	DNM1 
17089582	SWI5 
17089593	COQ4 
17089606	SLC27A4 
17089622	TMSB4XP4 
17089626	URM1 
17089640	CERCAM 
17089667	ODF2 
17089711	GLE1 
17089735	SPTAN1 
17089798	SET 
17089844	LOC100506100 
17089849	TBC1D13 
17089863	ENDOG 
17089868	LRRC8A 
17089877	PHYHD1 
17089898	NUP188 
17089953	FAM73B 
17089982	DOLPP1 
17090085	NTMT1 
17090103	PRRX2 
17090109	TOR1B 
17090121	USP20 
17090161	GPR107 
17090188	LOC100129785 
17090190	NCS1 
17090296	ASS1 
17090322	FUBP3 
17090357	EXOSC2 
17090373	ABL1 
17090394	LAMC3 
17090427	AIF1L 
17090444	NUP214 
17090526	PRRC2B 
17090568	POMT1 
17090640	BARHL1 
17090646	GTF3C4 
17090660	C9orf9 
17090688	GTF3C5 
17090740	RPL7A 
17090748	SURF2 
17090840	ADAMTSL2 
17090864	DBH 
17090881	LINC00094 
17090893	WDR5 
17090917	RXRA 
17090936	MIR4669 
17090957	COL5A1 
17091074	C9orf62 
17091097	MRPS2 
17091119	OBP2A 
17091128	PAEP 
17091140	LOC100130954 
17091207	NACC2 
17091210	C9orf69 
17091219	GPSM1 
17091239	PMPCA 
17091281	EGFL7 
17091312	TMEM141 
17091356	RABL6 
17091390	MIR4292 
17091397	PHPT1 
17091408	MAMDC4 
17091465	C8G 
17091476	LCN12 
17091495	C9orf141 
17091502	PTGDS 
17091527	C9orf142 
17091539	C9orf139 
17091571	MAN1B1 
17091641	SSNA1 
17091648	NDOR1 
17091666	C9orf169 
17091673	RNF224 
17091695	TUBB4B 
17091710	COBRA1 
17091733	NOXA1 
17091746	MRPL41 
17091750	ARRDC1 
17091769	EHMT1 
17091815	FLJ40292 
17091817	MIR602 
17091905	WASH1 
17091932	CBWD1 
17091973	C9orf66 
17092020	KIAA0020 
17092045	RFX3 
17092081	GLIS3 
17092153	AK3 
17092194	PLGRKT 
17092208	ERMP1 
17092233	KIAA2026 
17092252	RANBP6 
17092268	GLDC 
17092313	C9orf123 
17092331	PTPRD 
17092421	MPDZ 
17092490	NFIB 
17092512	ZDHHC21 
17092531	FREM1 
17092579	TTC39B 
17092615	PSIP1 
17092688	HAUS6 
17092710	SCARNA8 
17092712	PLIN2 
17092737	RPS6 
17092767	MLLT3 
17092794	PTPLAD2 
17092842	IFNA14 
17092852	KLHL9 
17092901	CDKN2B 
17092947	TUSC1 
17092955	CAAP1 
17092969	PLAA 
17093031	MOB3B 
17093042	C9orf72 
17093090	DDX58 
17093117	TOPORS 
17093122	NDUFB6 
17093147	APTX 
17093172	SMU1 
17093186	B4GALT1 
17093204	BAG1 
17093245	AQP3 
17093260	NOL6 
17093325	UBAP2 
17093377	DCAF12 
17093397	KIF24 
17093417	KIAA1161 
17093441	FAM219A 
17093455	ENHO 
17093463	CNTFR 
17093474	RPP25L 
17093480	DCTN3 
17093507	SIGMAR1 
17093536	CCL19 
16936137	CERK 
17093570	VCP 
17093595	FANCG 
17093620	PIGO 
17093646	STOML2 
17093661	FAM214B 
17093722	RMRP 
17093724	C9orf100 
17105332	SRPX2 
17093762	TLN1 
17093829	GBA2 
17093861	MSMP 
17093920	GNE 
17093949	RNF38 
17093992	MIR4476 
17094005	ZBTB5 
17094009	FBXO10 
17094028	TOMM5 
17094044	EXOSC3 
17094055	SLC25A51 
17094064	SHB 
17094088	ANKRD18A 
17094120	CNTNAP3 
17094166	ZNF658 
17094224	ZNF658B 
17094233	KGFLP2 
17094252	ANKRD20A3 
17094378	LOC554249 
17094434	LOC100132249  
17094453	LOC286297 
17094471	FAM27B 
17094496	MIR1299 
17094530	FOXD4L6 
17094534	CBWD6 
17094582	LOC728034  
17094594	LOC728034  
17094605	LOC728034  
17094613	CBWD7  
17094667	PGM5-AS1 
17094700	APBA1 
17094718	PTAR1 
17094743	LOC100507244 
17094753	RNU2-5P 
17094755	LOC100507299 
17042519	HLA-DMA 
17094814	TMEM2 
17094855	FAM108B1 
17094876	ZFAND5 
16697196	FAM129A 
17095003	C9orf41 
17095020	NMRK1 
16873332	RTN2 
16832147	ALDH3A2 
17095095	VPS13A-AS1 
17095111	GNAQ 
17095150	TLE1 
17095194	RASEF 
17095217	FRMD3 
17095248	UBQLN1 
17095264	GKAP1 
17095284	KIF27 
17095307	C9orf64 
17095318	HNRNPK 
17095375	AGTPBP1 
17095423	GOLM1 
17095450	ISCA1 
17095461	ZCCHC6 
16895982	RBKS 
17095503	LOC440173 
17095518	LOC392364 
17095525	CDK20 
17095544	LOC100653206 
17095564	MIR4289 
17095566	SHC3 
17095587	SEMA4D 
17095656	DIRAS2 
17095686	AUH 
17095703	NFIL3 
17095712	ROR2 
17095744	SPTLC1 
17095775	IARS 
17095828	SNORA84 
17095830	NOL8 
16878406	MRPL33 
16904105	LY75-CD302 
16840245	SCIMP 
17095899	ECM2 
17095918	IPPK 
17095936	BICD2 
17095948	ZNF484 
17095959	NINJ1 
17095981	FAM120AOS 
17095991	BARX1 
17095999	MIRLET7DHG 
17096004	FAM22F 
17096030	FBP1 
17096054	FANCC 
17096084	RN5S288 
17096188	SLC35D2 
17096205	ZNF367 
17096242	AAED1 
17096250	ZNF510 
17096262	ZNF782 
17096285	CTSL2 
17096354	TSTD2 
17096383	XPA 
17096405	C9orf156 
17096436	TRIM14 
17096457	CORO2A 
17096471	TBC1D2 
17096493	GABBR2 
17096546	ALG2 
17096580	ERP44 
17096595	TEX10 
17096631	MRPL50 
17096728	ABCA1 
17096827	KLF4 
17096859	IKBKAP 
17096904	CTNNAL1 
17096929	RN5-8S3 
17096931	TMEM245 
17097000	PTPN3 
17097052	TXN 
17097072	SVEP1 
16755173	PLXNC1 
17097144	RNY4P18 
17097152	KIAA0368 
17097211	PTGR1 
17097240	C9orf84 
17097281	SUSD1 
17097308	PTBP3 
17097340	INIP 
17097388	FKBP15 
17097423	CDC26 
17097446	WDR31 
17097464	HDHD3 
17097472	ALAD 
17097495	POLE3 
17097531	KIF12 
17097643	TNFSF15 
17097653	TNFSF8 
17018011	HLA-DMA 
17097731	PAPPA-AS1 
17097811	MIR147A 
17097813	CDK5RAP2 
17097869	MEGF9 
17097880	FBXW2 
17097895	PSMD5 
17097914	PHF19 
17098004	RAB14 
17098016	GSN-AS1 
17098027	STOM 
17098037	GGTA1P 
17098048	TTLL11 
17098071	NDUFA8 
17098103	RBM18 
17098127	PDCL 
17098135	RC3H2 
17098173	ZBTB6 
17098177	ZBTB26 
17098187	STRBP 
17098222	DENND1A 
17098272	LHX2 
17098275	LOC613206 
17098278	PSMB7 
17098305	NR6A1 
17098322	RPL35 
17098332	GOLGA1 
17098364	SCAI 
17098395	PPP6C 
17098411	HSPA5 
17098424	MAPKAP1 
17098477	ANGPTL2 
17098504	SNORA65 
17098506	FAM129B 
17098533	MIR3911 
17098535	PTRH1 
17098552	TOR2A 
17098567	SH2D3C 
17098594	ENG 
17098626	AK1 
17098642	ST6GALNAC6 
17098655	ST6GALNAC4 
17098688	DPM2 
17098698	FAM102A 
17098720	NAIF1 
17098745	PTGES2 
17098766	CIZ1 
17098808	GOLGA2 
17098848	TRUB2 
17098880	WDR34 
17098900	ZDHHC12 
17098911	ZER1 
17098932	C9orf114 
17098974	DOLK 
17098981	SH3GLB2 
17099001	CRAT 
17099052	C9orf50 
17099062	ASB6 
17099076	PTGES 
17099083	TOR1A 
17099095	C9orf78 
17099114	FNBP1 
17099148	QRFP 
17099174	FAM78A 
17099192	UCK1 
17099208	RAPGEF1 
17099263	SETX 
17099295	TTF1 
17099361	TSC1 
17099403	RALGDS 
17099436	GBGT1 
17099473	SURF6 
17099484	MED22 
17099498	SURF1 
17099512	SURF4 
17099531	REXO4 
17099549	SLC2A6 
17099617	VAV2 
17099651	BRD3 
17099678	RNU6ATAC 
17099695	MIR3689A 
17099697	MIR3689D1 
17099699	MIR3689B 
17099705	MIR3689F 
17099769	CAMSAP1 
17099799	UBAC1 
17099816	NACC2 
17099827	C9orf69 
17099847	QSOX2 
16705778	SGPL1 
17099901	CARD9 
17099947	SDCCAG3 
17099967	INPP5E 
17099980	SEC16A 
17100036	NOTCH1 
17100073	MIR4673 
17100084	LOC100505976 
17100087	AGPAT2 
17100099	SNHG7 
17100126	LCN6 
17100173	EDF1 
17100183	FBXW5 
17100201	CLIC3 
17100328	DPP7 
17100390	TMEM203 
17100398	LOC100130547 
17100415	LOC100129722 
17100420	NRARP 
17100424	EXD3 
17100467	ENTPD8 
17100585	ZMYND19 
17100695	UIMC1 
17101081	CSF2RA 
17101126	LOC100293744 
17101129	ASMTL-AS1 
17101143	ASMT 
17101183	CD99P1 
16928988	TCN2 
17101248	ARSD-AS1 
17101292	STS 
17101341	TBL1X 
17101392	WWC3 
17101447	HCCS 
17101465	MSL3 
17007368	HLA-DPB2 
17026460	HLA-DPB2 
16702935	CACNB2 
17101587	EGFL6 
17101616	RAB9A 
17101622	OFD1 
17101677	MOSPD2 
17101726	CA5BP1 
17101732	CA5BP1 
17101737	CA5B 
17101739	CA5B 
17101799	SYAP1 
17101815	TXLNG 
17101828	REPS2 
17101856	NHS 
17101876	SCML1 
17101896	CDKL5 
17101952	PHKA2-AS1 
17101957	PDHA1 
17102017	MBTPS2 
17102041	SMS 
17102111	PRDX4 
17102129	SAT1 
17102162	EIF2S3 
17102183	ZFX 
17102210	PDK3 
17102230	POLA1 
17102387	GK-IT1 
17102393	TAB3 
17102396	TAB3-AS2 
17102512	PRRG1 
17102532	XK 
17102538	CYBB 
17102566	SYTL5 
17102632	MID1IP1 
17102650	MIR1587 
17102668	ATP6AP2 
17102686	MED14-AS1 
17102689	USP9X 
17102755	DDX3X 
17102781	NYX 
17102789	CASK-AS1 
17102792	GPR34 
16858137	ICAM1 
17102829	MAOA 
17102849	NDP-AS1 
17102861	KDM6A 
17102932	ZNF673 
17102951	CHST7 
17102955	RP2 
17102963	PHF16 
17102996	RBM10 
17103024	UBA1 
17103067	CDK16 
17103104	USP11 
17103160	ARAF 
17103185	TIMP1 
17103215	ZNF81 
17103282	FTSJ1 
17103303	PORCN 
17103327	EBP 
17103340	TBC1D25 
17103353	RBM3 
17103372	WDR13 
17103413	SUV39H1 
17103440	GATA1 
17103451	HDAC6 
17103509	PQBP1 
17103525	CCDC120 
17103545	MAGIX 
17103560	PLP2 
17103572	CCDC22 
17103597	PPP1R3F 
17103614	GAGE12J 
17103626	GAGE12G 
17103647	GAGE2A 
17103653	GAGE12C 
17103655	GAGE12C 
17103661	GAGE12C 
17103667	GAGE12C 
17103673	GAGE12G 
17103679	GAGE2A 
17103690	GAGE12H 
17103704	PAGE4 
17103715	USP27X 
17103717	CLCN5 
17103750	MIR500B 
17103754	MIR502 
17103799	GSPT2 
17103804	MAGED1 
17103835	SNORA11E 
17103837	MAGED4B 
17103864	LOC401589  
17103869	XAGE2 
17103898	SSX8 
17103931	FAM156B  
17103966	LOC100132984 
17103993	TSR2 
17104001	GNL3L 
17104021	MAGED2 
17104049	SNORA11 
17104098	PAGE2 
17104122	MAGEH1 
17104132	RRAGB 
17104159	KLF8 
17104176	UBQLN2 
17104201	FAAH2 
17104217	ZXDB 
16814001	TARSL2 
17104279	MIR223 
17104313	AR 
17104332	YIPF6 
17104363	EFNB1 
17104406	RN5S506 
17104416	IGBP1 
17104484	KIF4A 
16742814	RAB30 
17104540	DLG3 
17104578	FOXO4 
17104587	MED12 
